"Date","Price","Open","High","Low","Vol.","Change %"
"11/01/2005","241.15","239.43","244.96","237.25","1.93B","0.72%"
"10/01/2005","239.43","240.47","241.18","232.68","2.32B","-0.43%"
"09/01/2005","240.47","237.75","241.41","231.28","2.73B","1.14%"
"08/01/2005","237.75","241.50","242.19","234.85","1.98B","-1.55%"
"07/01/2005","241.50","234.24","243.33","232.23","1.76B","2.95%"
"06/01/2005","234.58","239.02","242.08","233.51","1.89B","-2.11%"
"05/01/2005","239.63","234.32","242.92","234.03","1.72B","2.04%"
"04/01/2005","234.84","237.16","239.25","231.12","2.10B","-1.06%"
"03/01/2005","237.36","239.79","244.23","234.58","2.12B","-1.01%"
"02/01/2005","239.79","239.57","243.86","237.08","1.81B","0.09%"
"01/01/2005","239.57","236.99","241.82","234.55","1.82B","1.09%"
"12/01/2004","236.99","228.41","238.27","228.41","1.79B","3.76%"
"11/01/2004","228.41","222.04","235.64","221.12","1.86B","2.87%"
"10/01/2004","222.04","220.74","224.40","215.63","1.79B","0.59%"
"09/01/2004","220.74","227.48","231.65","217.87","1.83B","-2.96%"
"08/01/2004","227.48","223.29","228.71","220.05","1.56B","1.88%"
"07/01/2004","223.29","234.95","235.84","222.03","1.68B","-4.97%"
"06/01/2004","234.96","234.42","239.77","232.74","1.67B","0.23%"
"05/01/2004","234.43","237.62","239.45","228.37","1.65B","-1.34%"
"04/01/2004","237.62","234.99","240.05","232.92","1.64B","1.12%"
"03/01/2004","234.99","236.37","239.45","227.91","1.84B","-0.58%"
"02/01/2004","236.37","223.85","237.34","223.62","1.62B","5.67%"
"01/01/2004","223.69","223.59","225.16","219.27","","0.09%"
"12/01/2003","223.50","219.96","223.50","217.25","","1.66%"
"11/01/2003","219.85","218.00","220.80","215.16","","0.84%"
"10/01/2003","218.01","208.18","218.35","208.17","","4.83%"
"09/01/2003","207.96","208.88","212.92","206.99","","-0.48%"
"08/01/2003","208.96","205.00","209.13","201.52","65.59M","1.92%"
"07/01/2003","205.02","206.33","211.11","203.57","1.43B","-0.70%"
"06/01/2003","206.47","205.00","212.16","205.00","1.40B","0.73%"
"05/01/2003","204.97","195.81","206.11","192.69","1.57B","4.71%"
"04/01/2003","195.75","190.25","198.06","188.84","1.39B","2.89%"
"03/01/2003","190.25","191.61","199.47","182.56","1.46B","-0.59%"
"02/01/2003","191.38","197.12","199.44","189.46","1.03B","-2.90%"
"01/01/2003","197.10","204.67","211.81","192.34","1.19B","-3.68%"
"12/01/2002","204.62","204.19","209.04","201.72","1.18B","0.23%"
"11/01/2002","204.15","210.08","212.98","200.61","1.28B","-3.02%"
"10/01/2002","210.51","203.68","218.83","203.65","1.69B","3.43%"
"09/01/2002","203.53","219.32","222.74","200.33","1.32B","-7.50%"
"08/01/2002","220.03","217.82","228.49","212.24","1.22B","0.96%"
"07/01/2002","217.94","228.51","232.14","191.66","1.77B","-4.63%"
"06/01/2002","228.52","243.33","244.34","224.26","1.33B","-6.10%"
"05/01/2002","243.36","241.41","247.40","238.68","1.06B","0.82%"
"04/01/2002","241.38","236.74","244.07","234.22","1.08B","1.85%"
"03/01/2002","236.99","229.76","237.79","226.38","1.02B","3.28%"
"02/01/2002","229.47","220.75","231.99","217.69","968.81M","3.99%"
"01/01/2002","220.67","218.16","220.67","213.72","1.13B","1.04%"
"12/01/2001","218.39","216.92","222.24","211.04","1.00B","0.50%"
"11/01/2001","217.31","215.83","220.99","214.66","","2.17%"
"10/01/2001","212.70","213.43","217.12","210.16","","-0.63%"
"09/01/2001","214.05","221.22","223.64","204.42","","-2.05%"
"08/01/2001","218.53","208.31","221.84","208.25","","4.05%"
"07/01/2001","210.02","210.59","211.02","206.45","","0.70%"
"06/01/2001","208.55","215.51","216.34","206.25","","-3.29%"
"05/01/2001","215.65","216.91","218.97","212.99","","1.79%"
"04/01/2001","211.85","212.89","213.22","203.93","","-0.91%"
"03/01/2001","213.79","224.41","228.14","206.22","","-5.31%"
"02/01/2001","225.77","226.10","232.97","223.79","","1.19%"
"01/01/2001","223.12","237.06","237.06","215.97","","-6.31%"
"12/01/2000","238.15","238.15","238.15","238.15","","3.66%"
