"Date","Price","Open","High","Low","Vol.","Change %"
"08/01/1991","84.57","84.57","84.57","84.57","","0.36%"
"07/01/1991","84.27","84.27","84.27","84.27","","1.80%"
"06/01/1991","82.78","82.78","82.78","82.78","","-0.08%"
"05/01/1991","82.85","82.85","82.85","82.85","","-1.67%"
"04/01/1991","84.26","84.26","84.26","84.26","","-0.32%"
"03/01/1991","84.53","84.53","84.53","84.53","","1.67%"
"02/01/1991","83.14","83.14","83.14","83.14","","2.34%"
"01/01/1991","81.24","81.24","81.24","81.24","","-1.22%"
"12/01/1990","82.24","82.24","82.24","82.24","","-0.35%"
"11/01/1990","82.53","82.53","82.53","82.53","","-1.13%"
"10/01/1990","83.47","83.47","83.47","83.47","","4.36%"
"09/01/1990","79.98","79.98","79.98","79.98","","3.49%"
"08/01/1990","77.28","77.28","77.28","77.28","","-9.40%"
"07/01/1990","85.30","85.30","85.30","85.30","","-4.26%"
"06/01/1990","89.10","89.10","89.10","89.10","","-6.23%"
"05/01/1990","95.02","95.02","95.02","95.02","","8.56%"
"04/01/1990","87.53","87.53","87.53","87.53","","-3.65%"
"03/01/1990","90.85","90.85","90.85","90.85","","5.02%"
"02/01/1990","86.51","86.51","86.51","86.51","","-0.54%"
"01/01/1990","86.98","86.98","86.98","86.98","","-12.93%"
