"Date","Price","Open","High","Low","Vol.","Change %"
"06/01/1992","102.15","108.76","108.76","98.19","","-4.83%"
"05/01/1992","107.33","107.06","109.16","105.17","","-0.03%"
"04/01/1992","107.36","109.11","112.96","103.50","","-0.53%"
"03/01/1992","107.93","113.31","113.31","107.65","","-5.12%"
"02/01/1992","113.76","114.97","117.28","109.26","","-1.57%"
"01/01/1992","115.58","123.77","125.17","113.81","","-7.09%"
"12/01/1991","124.40","109.60","124.40","109.46","","16.02%"
"11/01/1991","107.22","111.09","112.25","106.35","","-3.10%"
"10/01/1991","110.65","106.22","110.65","103.02","","4.88%"
"09/01/1991","105.50","106.28","107.53","104.62","","-1.64%"
"08/01/1991","107.26","104.54","108.27","101.93","","2.62%"
"07/01/1991","104.52","99.14","104.52","98.21","","7.85%"
"06/01/1991","96.91","99.05","99.68","96.77","","-4.22%"
"05/01/1991","101.18","99.96","103.79","97.95","","3.84%"
"04/01/1991","97.44","97.17","103.61","97.17","","-0.59%"
"03/01/1991","98.02","94.05","99.04","93.54","","4.77%"
"02/01/1991","93.56","85.13","94.50","85.13","","9.17%"
"01/01/1991","85.70","81.66","85.70","76.22","","3.48%"
"12/01/1990","82.82","81.81","83.76","81.79","","1.73%"
"11/01/1990","81.41","74.89","81.41","74.89","","9.22%"
"10/01/1990","74.54","76.73","79.64","73.18","","1.59%"
"09/01/1990","73.37","76.61","76.71","71.51","","-3.93%"
"08/01/1990","76.37","82.98","82.98","70.52","","-7.77%"
"07/01/1990","82.80","80.89","84.45","80.75","","3.04%"
"06/01/1990","80.36","77.49","80.87","75.71","","4.35%"
"05/01/1990","77.01","68.72","77.01","68.72","","12.84%"
"04/01/1990","68.25","67.85","70.56","67.48","","0.26%"
"03/01/1990","68.07","66.55","68.60","66.11","","3.36%"
"02/01/1990","65.86","68.15","69.04","64.65","","-2.83%"
