"Date","Price","Open","High","Low","Vol.","Change %"
"04/01/1993","98.23","98.23","98.23","98.23","","-5.88%"
"03/01/1993","104.37","104.37","104.37","104.37","","2.75%"
"02/01/1993","101.58","101.58","101.58","101.58","","-0.47%"
"01/01/1993","102.06","102.06","102.06","102.06","","3.75%"
"12/01/1992","98.37","98.37","98.37","98.37","","0.39%"
"11/01/1992","97.99","97.99","97.99","97.99","","6.96%"
"10/01/1992","91.61","91.61","91.61","91.61","","2.02%"
"09/01/1992","89.80","89.80","89.80","89.80","","2.29%"
"08/01/1992","87.79","87.79","87.79","87.79","","-2.64%"
"07/01/1992","90.17","90.17","90.17","90.17","","2.38%"
"06/01/1992","88.07","88.07","88.07","88.07","","-0.46%"
"05/01/1992","88.48","88.48","88.48","88.48","","-0.19%"
"04/01/1992","88.65","88.65","88.65","88.65","","0.65%"
"03/01/1992","88.08","88.08","88.08","88.08","","-1.41%"
"02/01/1992","89.34","89.34","89.34","89.34","","4.39%"
"01/01/1992","85.58","85.58","85.58","85.58","","2.20%"
"12/01/1991","83.74","83.74","83.74","83.74","","12.46%"
"11/01/1991","74.46","74.46","74.46","74.46","","-3.26%"
"10/01/1991","76.97","76.97","76.97","76.97","","-1.87%"
"09/01/1991","78.44","78.44","78.44","78.44","","-2.50%"
"08/01/1991","80.45","80.45","80.45","80.45","","2.34%"
"07/01/1991","78.61","78.61","78.61","78.61","","4.19%"
"06/01/1991","75.45","75.45","75.45","75.45","","-5.65%"
"05/01/1991","79.97","79.97","79.97","79.97","","7.83%"
"04/01/1991","74.16","74.16","74.16","74.16","","1.04%"
"03/01/1991","73.40","73.40","73.40","73.40","","4.02%"
"02/01/1991","70.56","70.56","70.56","70.56","","7.04%"
"01/01/1991","65.92","65.92","65.92","65.92","","8.83%"
"12/01/1990","60.57","60.57","60.57","60.57","","2.66%"
"11/01/1990","59.00","59.00","59.00","59.00","","9.77%"
"10/01/1990","53.75","53.75","53.75","53.75","","-3.43%"
"09/01/1990","55.66","55.66","55.66","55.66","","-8.59%"
"08/01/1990","60.89","60.89","60.89","60.89","","-12.50%"
"07/01/1990","69.59","69.59","69.59","69.59","","-5.68%"
"06/01/1990","73.78","73.78","73.78","73.78","","-0.66%"
"05/01/1990","74.27","74.27","74.27","74.27","","10.72%"
"04/01/1990","67.08","67.08","67.08","67.08","","-3.73%"
"03/01/1990","69.68","69.68","69.68","69.68","","2.96%"
"02/01/1990","67.68","67.68","67.68","67.68","","1.84%"
"01/01/1990","66.46","66.46","66.46","66.46","","-6.67%"
